filename	price	unit	price_per_100g
/home/nacnudus/R/food/items/groceries|ainsley-harriott-szechuan-hot---sour-cup-soup-x3-60g.html	1.58	100g	1.58
/home/nacnudus/R/food/items/groceries|ainsley-harriott-vegetable-chowder-cup-soup-x3-75g.html	0.9500000000000001	unit	NA
/home/nacnudus/R/food/items/groceries|ainsley-harriott-vegetable-chowder-cup-soup-x3-75g.html	1.27	100g	1.27
/home/nacnudus/R/food/items/groceries|ainsley-harriott-wild-mushroom-cous-cous-125g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|ainsley-harriott-wild-mushroom-cous-cous-125g.html	8	kg	0.8
/home/nacnudus/R/food/items/groceries|airwaves-black-mint-chewing-gum--sugar-free-5x14g.html	1.8	unit	NA
/home/nacnudus/R/food/items/groceries|airwaves-black-mint-chewing-gum--sugar-free-5x14g.html	2.57	100g	2.57
/home/nacnudus/R/food/items/groceries|airwaves-cherry-menthol-10x5.html	1.8	unit	NA
/home/nacnudus/R/food/items/groceries|airwaves-cherry-menthol-10x5.html	2.57	100g	2.57
/home/nacnudus/R/food/items/groceries|airwaves-chewing-gum--menthol---eucalyptus-x46.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|airwaves-chewing-gum--menthol---eucalyptus-x46.html	2.3499999999999996	100g	2.3499999999999996
/home/nacnudus/R/food/items/groceries|albert-bartlett-rooster-homestyle-chips-900g.html	1.85	unit	NA
/home/nacnudus/R/food/items/groceries|albert-bartlett-rooster-homestyle-chips-900g.html	2.06	kg	0.20600000000000002
/home/nacnudus/R/food/items/groceries|aleyna-pickled-chilli-peppers-880g.html	1.75	unit	NA
/home/nacnudus/R/food/items/groceries|aleyna-pickled-chilli-peppers-880g.html	0.47000000000000003	100g	0.47000000000000003
/home/nacnudus/R/food/items/groceries|alf-turner-dragons-scotch-egg-120g.html	1.55	unit	NA
/home/nacnudus/R/food/items/groceries|alf-turner-dragons-scotch-egg-120g.html	1.29	100g	1.29
/home/nacnudus/R/food/items/groceries|alfa-1-rice-bran-oil-500ml.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|alfa-1-rice-bran-oil-500ml.html	0.4	100ml	0.4
/home/nacnudus/R/food/items/groceries|allinson-classic-wholemeal-bread-650g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|allinson-classic-wholemeal-bread-650g.html	0.16	100g	0.16
/home/nacnudus/R/food/items/groceries|allinson-country-grain-bread-flour-1kg.html	1.3	unit	NA
/home/nacnudus/R/food/items/groceries|allinson-country-grain-bread-flour-1kg.html	1.3	kg	0.13
/home/nacnudus/R/food/items/groceries|allinson-easy-bake-yeast-100g.html	1.1	unit	NA
/home/nacnudus/R/food/items/groceries|allinson-easy-bake-yeast-100g.html	11	kg	1.1
/home/nacnudus/R/food/items/groceries|allinson-nature-friendly-plain-white-flour-1kg.html	1.4	unit	NA
/home/nacnudus/R/food/items/groceries|allinson-nature-friendly-plain-white-flour-1kg.html	1.4	kg	0.13999999999999999
/home/nacnudus/R/food/items/groceries|allinson-nature-friendly-self-raising-white-flour-1kg.html	1.4	unit	NA
/home/nacnudus/R/food/items/groceries|allinson-nature-friendly-self-raising-white-flour-1kg.html	1.4	kg	0.13999999999999999
/home/nacnudus/R/food/items/groceries|allinson-premium-very-strong-white-bread-flour-15kg.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|allinson-premium-very-strong-white-bread-flour-15kg.html	1	kg	0.1
/home/nacnudus/R/food/items/groceries|allinson-rustic-white-bread-650g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|allinson-rustic-white-bread-650g.html	0.16	100g	0.16
/home/nacnudus/R/food/items/groceries|allinson-seed---grain-bread-flour-1kg.html	1.3	unit	NA
/home/nacnudus/R/food/items/groceries|allinson-seed---grain-bread-flour-1kg.html	1.3	kg	0.13
/home/nacnudus/R/food/items/groceries|allinson-seeds---grains-bread-650g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|allinson-seeds---grains-bread-650g.html	0.16	100g	0.16
/home/nacnudus/R/food/items/groceries|allinson-signature-seeded-bread-650g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|allinson-signature-seeded-bread-650g.html	0.16	100g	0.16
/home/nacnudus/R/food/items/groceries|allinson-strong-white-bread-flour-15kg.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|allinson-strong-white-bread-flour-15kg.html	1	kg	0.1
/home/nacnudus/R/food/items/groceries|allinson-wholemeal-plain-flour-1kg.html	1.4	unit	NA
/home/nacnudus/R/food/items/groceries|allinson-wholemeal-plain-flour-1kg.html	1.4	kg	0.13999999999999999
/home/nacnudus/R/food/items/groceries|allinson-wholemeal-self-raising-flour-1kg.html	1.4	unit	NA
/home/nacnudus/R/food/items/groceries|allinson-wholemeal-self-raising-flour-1kg.html	1.4	kg	0.13999999999999999
/home/nacnudus/R/food/items/groceries|allinsons-premium-very-strong-wholemeal-bread-flour-15kg.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|allinsons-premium-very-strong-wholemeal-bread-flour-15kg.html	1	kg	0.1
/home/nacnudus/R/food/items/groceries|almond-dream-non-dairy-ice-cream-salted-caramel-472ml.html	4	unit	NA
/home/nacnudus/R/food/items/groceries|almond-dream-non-dairy-ice-cream-salted-caramel-472ml.html	0.8500000000000001	100ml	0.8500000000000001
/home/nacnudus/R/food/items/groceries|almondy-daim-tarta-400g-%28serves-6%29.html	3	unit	NA
/home/nacnudus/R/food/items/groceries|almondy-daim-tarta-400g-%28serves-6%29.html	0.75	100g	0.75
/home/nacnudus/R/food/items/groceries|almondy-toblerone-chocolate-cake-400g.html	3	unit	NA
/home/nacnudus/R/food/items/groceries|almondy-toblerone-chocolate-cake-400g.html	0.75	100g	0.75
/home/nacnudus/R/food/items/groceries|alpen--no-added-sugar-11kg.html	4	unit	NA
/home/nacnudus/R/food/items/groceries|alpen--no-added-sugar-11kg.html	0.36	100g	0.36
/home/nacnudus/R/food/items/groceries|alpen-fruit---nut-with-milk-chocolate-bar-multipack-145g.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|alpen-fruit---nut-with-milk-chocolate-bar-multipack-145g.html	1.3800000000000001	100g	1.3800000000000001
/home/nacnudus/R/food/items/groceries|alpen-granola-berries-375g.html	3	unit	NA
/home/nacnudus/R/food/items/groceries|alpen-granola-berries-375g.html	0.8	100g	0.8
/home/nacnudus/R/food/items/groceries|alpen-light-banoffee-bars-5x19g.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|alpen-light-banoffee-bars-5x19g.html	2.11	100g	2.11
/home/nacnudus/R/food/items/groceries|alpen-light-cherry-bakewell-bars-5x19g.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|alpen-light-cherry-bakewell-bars-5x19g.html	2.11	100g	2.11
/home/nacnudus/R/food/items/groceries|alpen-light-chocolate---fudge-bars-5x19g.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|alpen-light-chocolate---fudge-bars-5x19g.html	2.11	100g	2.11
/home/nacnudus/R/food/items/groceries|alpen-light-double-chocolate-bars-5x19g.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|alpen-light-double-chocolate-bars-5x19g.html	2.11	100g	2.11
/home/nacnudus/R/food/items/groceries|alpen-light-jaffa-cake-bars-5x19g.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|alpen-light-jaffa-cake-bars-5x19g.html	2.11	100g	2.11
/home/nacnudus/R/food/items/groceries|alpen-light-summer-fruit-bars-5x19g.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|alpen-light-summer-fruit-bars-5x19g.html	2.11	100g	2.11
/home/nacnudus/R/food/items/groceries|alpen-oat-granola-400g.html	3	unit	NA
/home/nacnudus/R/food/items/groceries|alpen-oat-granola-400g.html	0.75	100g	0.75
/home/nacnudus/R/food/items/groceries|alpen-oat-granola-raisins--almonds---hazelnuts-450g.html	3	unit	NA
/home/nacnudus/R/food/items/groceries|alpen-oat-granola-raisins--almonds---hazelnuts-450g.html	0.6699999999999999	100g	0.6699999999999999
/home/nacnudus/R/food/items/groceries|alpen-original-13kg.html	4	unit	NA
/home/nacnudus/R/food/items/groceries|alpen-original-13kg.html	0.31	100g	0.31
/home/nacnudus/R/food/items/groceries|alpen-raspberry---apple-muesli-560g.html	2.8	unit	NA
/home/nacnudus/R/food/items/groceries|alpen-raspberry---apple-muesli-560g.html	0.5	100g	0.5
/home/nacnudus/R/food/items/groceries|alpen-raspberry---yogurt-bar-145g.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|alpen-raspberry---yogurt-bar-145g.html	1.3800000000000001	100g	1.3800000000000001
/home/nacnudus/R/food/items/groceries|alpen-strawberry---yogurt-bar-145g.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|alpen-strawberry---yogurt-bar-145g.html	1.3800000000000001	100g	1.3800000000000001
/home/nacnudus/R/food/items/groceries|alpen-the-original-swiss-recipe-750g.html	2.8	unit	NA
/home/nacnudus/R/food/items/groceries|alpen-the-original-swiss-recipe-750g.html	0.37	100g	0.37
/home/nacnudus/R/food/items/groceries|alpen-the-swiss-recipe--no-added-sugar-560g.html	2.8	unit	NA
/home/nacnudus/R/food/items/groceries|alpen-the-swiss-recipe--no-added-sugar-560g.html	0.5	100g	0.5
/home/nacnudus/R/food/items/groceries|alpro-almond-coconut-1l.html	1.6	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-almond-coconut-1l.html	1.6	ltr	0.16
/home/nacnudus/R/food/items/groceries|alpro-almond-milk--unsweetened-uht-1l.html	1.6	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-almond-milk--unsweetened-uht-1l.html	1.6	ltr	0.16
/home/nacnudus/R/food/items/groceries|alpro-blueberry-cherry-yogurt-alternative-4x125g.html	1.8	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-blueberry-cherry-yogurt-alternative-4x125g.html	0.36	100g	0.36
/home/nacnudus/R/food/items/groceries|alpro-chilled-almond-milk-1l.html	1.8	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-chilled-almond-milk-1l.html	1.8	ltr	0.18
/home/nacnudus/R/food/items/groceries|alpro-chilled-alternative-to-cream-250ml.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-chilled-alternative-to-cream-250ml.html	0.4	100ml	0.4
/home/nacnudus/R/food/items/groceries|alpro-chilled-hazelnut-milk-1l.html	1.8	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-chilled-hazelnut-milk-1l.html	1.8	ltr	0.18
/home/nacnudus/R/food/items/groceries|alpro-fresh-almond-unsweetened-1l.html	1.8	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-fresh-almond-unsweetened-1l.html	1.8	ltr	0.18
/home/nacnudus/R/food/items/groceries|alpro-fresh-cashew-drink-1l.html	1.8	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-fresh-cashew-drink-1l.html	1.8	ltr	0.18
/home/nacnudus/R/food/items/groceries|alpro-fresh-coconut-drink-1l.html	1.8	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-fresh-coconut-drink-1l.html	1.8	ltr	0.18
/home/nacnudus/R/food/items/groceries|alpro-go-on-blackcurrant-yogurt-150g.html	0.6	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-go-on-blackcurrant-yogurt-150g.html	0.4	100g	0.4
/home/nacnudus/R/food/items/groceries|alpro-go-on-passionfruit-yogurt-150g.html	0.6	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-go-on-passionfruit-yogurt-150g.html	0.4	100g	0.4
/home/nacnudus/R/food/items/groceries|alpro-go-on-yogurt-400g.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-go-on-yogurt-400g.html	0.38	100g	0.38
/home/nacnudus/R/food/items/groceries|alpro-growing-up-drink-soya-1-3-3x250ml.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-growing-up-drink-soya-1-3-3x250ml.html	2	ltr	0.2
/home/nacnudus/R/food/items/groceries|alpro-junior-1-soya-milk-alternative-1l.html	1.4	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-junior-1-soya-milk-alternative-1l.html	1.4	ltr	0.13999999999999999
/home/nacnudus/R/food/items/groceries|alpro-light-chilled-soya-milk-alternative-1l.html	1.4	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-light-chilled-soya-milk-alternative-1l.html	1.4	ltr	0.13999999999999999
/home/nacnudus/R/food/items/groceries|alpro-light-long-life-soya-milk-alternative-1l.html	1.4	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-light-long-life-soya-milk-alternative-1l.html	1.4	ltr	0.13999999999999999
/home/nacnudus/R/food/items/groceries|alpro-long-life-almond-milk-alternative--chocolate-1l.html	1.6	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-long-life-almond-milk-alternative--chocolate-1l.html	1.6	ltr	0.16
/home/nacnudus/R/food/items/groceries|alpro-long-life-almond-milk-alternative-1l.html	1.6	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-long-life-almond-milk-alternative-1l.html	1.6	ltr	0.16
/home/nacnudus/R/food/items/groceries|alpro-long-life-alternative-to-cream-250ml.html	0.9500000000000001	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-long-life-alternative-to-cream-250ml.html	3.8	ltr	0.38
/home/nacnudus/R/food/items/groceries|alpro-long-life-coconut-rice-drink-1l.html	1.6	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-long-life-coconut-rice-drink-1l.html	1.6	ltr	0.16
/home/nacnudus/R/food/items/groceries|alpro-long-life-milk-alternative--hazelnut-1l.html	1.6	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-long-life-milk-alternative--hazelnut-1l.html	1.6	ltr	0.16
/home/nacnudus/R/food/items/groceries|alpro-long-life-rice-milk-alternative-1l.html	1.4	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-long-life-rice-milk-alternative-1l.html	1.4	ltr	0.13999999999999999
/home/nacnudus/R/food/items/groceries|alpro-long-life-soya-milk-alternative--chocolate-1l.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-long-life-soya-milk-alternative--chocolate-1l.html	1	ltr	0.1
/home/nacnudus/R/food/items/groceries|alpro-long-life-soya-milk-alternative--chocolate-3x250ml.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-long-life-soya-milk-alternative--chocolate-3x250ml.html	2	ltr	0.2
/home/nacnudus/R/food/items/groceries|alpro-long-life-soya-milk-alternative--oat-1l.html	1.4	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-long-life-soya-milk-alternative--oat-1l.html	1.4	ltr	0.13999999999999999
/home/nacnudus/R/food/items/groceries|alpro-long-life-soya-milk-alternative--organic-1l.html	1.4	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-long-life-soya-milk-alternative--organic-1l.html	1.4	ltr	0.13999999999999999
/home/nacnudus/R/food/items/groceries|alpro-long-life-soya-milk-alternative--original-1l.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-long-life-soya-milk-alternative--original-1l.html	1	ltr	0.1
/home/nacnudus/R/food/items/groceries|alpro-long-life-soya-milk-alternative--strawberry-3x250ml.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-long-life-soya-milk-alternative--strawberry-3x250ml.html	2	ltr	0.2
/home/nacnudus/R/food/items/groceries|alpro-long-life-soya-milk-alternative--unsweetened-1l.html	1.4	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-long-life-soya-milk-alternative--unsweetened-1l.html	1.4	ltr	0.13999999999999999
/home/nacnudus/R/food/items/groceries|alpro-long-life-soya-milk-alternative--unsweetened-6x1ltr.html	7.5	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-long-life-soya-milk-alternative--unsweetened-6x1ltr.html	1.25	ltr	0.125
/home/nacnudus/R/food/items/groceries|alpro-long-life-soya-milk-alternative--vanilla-1l.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-long-life-soya-milk-alternative--vanilla-1l.html	1	ltr	0.1
/home/nacnudus/R/food/items/groceries|alpro-long-life-soya-milk-alternative--vanilla-3x250ml.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-long-life-soya-milk-alternative--vanilla-3x250ml.html	2	ltr	0.2
/home/nacnudus/R/food/items/groceries|alpro-original-chilled-milk-alternative-1l.html	1.4	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-original-chilled-milk-alternative-1l.html	1.4	ltr	0.13999999999999999
/home/nacnudus/R/food/items/groceries|alpro-simply-plain-yogurt-alternative-500g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-simply-plain-yogurt-alternative-500g.html	0.2	100g	0.2
/home/nacnudus/R/food/items/groceries|alpro-smooth-yogurt-alternative-4x125g.html	1.8	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-smooth-yogurt-alternative-4x125g.html	0.36	100g	0.36
/home/nacnudus/R/food/items/groceries|alpro-soya-caramel-dessert-4x125g.html	1.55	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-soya-caramel-dessert-4x125g.html	0.31	100g	0.31
/home/nacnudus/R/food/items/groceries|alpro-soya-chocolate-dessert-4x125g.html	1.55	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-soya-chocolate-dessert-4x125g.html	0.31	100g	0.31
/home/nacnudus/R/food/items/groceries|alpro-soya-dairy-free-custard-525g.html	0.9	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-soya-dairy-free-custard-525g.html	0.17	100g	0.17
/home/nacnudus/R/food/items/groceries|alpro-soya-dairy-free-dark-dessert-chocolate-500g.html	1.55	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-soya-dairy-free-dark-dessert-chocolate-500g.html	0.31	100g	0.31
/home/nacnudus/R/food/items/groceries|alpro-soya-drink--organic-1l.html	1.7	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-soya-drink--organic-1l.html	1.7	ltr	0.16999999999999998
/home/nacnudus/R/food/items/groceries|alpro-soya-simply-mild-1l.html	1.4	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-soya-simply-mild-1l.html	1.4	ltr	0.13999999999999999
/home/nacnudus/R/food/items/groceries|alpro-soya-vanilla-dessert-4x125g.html	1.55	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-soya-vanilla-dessert-4x125g.html	0.31	100g	0.31
/home/nacnudus/R/food/items/groceries|alpro-soya-vanilla-yogurt--500g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-soya-vanilla-yogurt--500g.html	0.2	100g	0.2
/home/nacnudus/R/food/items/groceries|alpro-unsweetened-chilled-milk-alternative-1l.html	1.4	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-unsweetened-chilled-milk-alternative-1l.html	1.4	ltr	0.13999999999999999
/home/nacnudus/R/food/items/groceries|alpro-yogurt-alternative-almond-yogurt-500g.html	1.9	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-yogurt-alternative-almond-yogurt-500g.html	0.38	100g	0.38
/home/nacnudus/R/food/items/groceries|alpro-yogurt-alternative-blackberry--elderflower---pomegranate-4x125g.html	1.8	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-yogurt-alternative-blackberry--elderflower---pomegranate-4x125g.html	0.36	100g	0.36
/home/nacnudus/R/food/items/groceries|alpro-yogurt-alternative-blackberry--raspberry---cranberry-4x125g.html	1.8	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-yogurt-alternative-blackberry--raspberry---cranberry-4x125g.html	0.36	100g	0.36
/home/nacnudus/R/food/items/groceries|alpro-yogurt-alternative-coconut-yogurt-500g.html	1.9	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-yogurt-alternative-coconut-yogurt-500g.html	0.38	100g	0.38
/home/nacnudus/R/food/items/groceries|alpro-yogurt-alternative-strawberry---rhubarb-500g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|alpro-yogurt-alternative-strawberry---rhubarb-500g.html	0.2	100g	0.2
/home/nacnudus/R/food/items/groceries|alta-vista-terroir-selection-malbec-75cl.html	15	unit	NA
/home/nacnudus/R/food/items/groceries|alta-vista-terroir-selection-malbec-75cl.html	15	75cl	0.2
/home/nacnudus/R/food/items/groceries|amarone-classico-torre-mastio-75cl.html	23	unit	NA
/home/nacnudus/R/food/items/groceries|amarone-classico-torre-mastio-75cl.html	23	75cl	0.30666666666666664
/home/nacnudus/R/food/items/groceries|amarula-cream-liqueur-70cl.html	10	unit	NA
/home/nacnudus/R/food/items/groceries|amarula-cream-liqueur-70cl.html	14.28	ltr	1.428
/home/nacnudus/R/food/items/groceries|amb-rice-chocolate-120g.html	0.5	unit	NA
/home/nacnudus/R/food/items/groceries|amb-rice-chocolate-120g.html	0.42000000000000004	100g	0.42000000000000004
/home/nacnudus/R/food/items/groceries|ambrosia-banana-custard-120g.html	0.5	unit	NA
/home/nacnudus/R/food/items/groceries|ambrosia-banana-custard-120g.html	0.42000000000000004	100g	0.42000000000000004
/home/nacnudus/R/food/items/groceries|ambrosia-chocolate-custard-120g.html	0.5	unit	NA
